Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_03-32-56/CAMERA_1.jpg,CAMERA_1.jpg,25,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28]",6,"['6 0.356739 0.71744 0.01987 0.019271', '7 0.308576 0.689005 0.019857 0.019368', '4 0.535331 0.592336 0.028449 0.03494', '8 0.335352 0.688016 0.043692 0.081821', '20 0.349726 0.530667 0.020093 0.020632', '27 0.438348 0.504761 0.019749 0.020209', '5 0.348043 0.647275 0.019173 0.019667', '28 0.56077 0.5419 0.020715 0.020794', '13 0.507742 0.557803 0.020539 0.021593', '26 0.371012 0.731777 0.019835 0.020853', '0 0.594871 0.688602 0.020619 0.019811', '19 0.585007 0.615125 0.020693 0.021445', '22 0.495784 0.505495 0.020138 0.020245', '12 0.419839 0.544283 0.019921 0.020287', '3 0.619519 0.623372 0.019948 0.051308', '9 0.560544 0.629709 0.020825 0.021333', '25 0.354377 0.826567 0.020517 0.022351', '11 0.359732 0.569841 0.020577 0.020733', '24 0.613859 0.783065 0.020253 0.020677', '16 0.541347 0.680734 0.02037 0.020871', '18 0.595934 0.78824 0.02036 0.023445', '2 0.55684 0.869537 0.028671 0.053741', '10 0.569867 0.634719 0.020196 0.020439', '21 0.425093 0.502458 0.019962 0.020134', '14 0.590513 0.635071 0.020677 0.021149']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_16-59-32/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.593755 0.693912 0.048293 0.079881', '23 0.554362 0.548848 0.020141 0.01969', '26 0.368129 0.732184 0.019761 0.01952', '22 0.579872 0.61521 0.020125 0.020603', '24 0.609296 0.781723 0.019903 0.020232', '2 0.308033 0.618245 0.020395 0.020179', '17 0.504183 0.555064 0.020647 0.020696', '27 0.548019 0.822291 0.019772 0.019867', '1 0.313154 0.57677 0.020882 0.020847', '6 0.531136 0.590862 0.028987 0.034931', '15 0.353906 0.597035 0.020413 0.020469', '9 0.58173 0.654266 0.020292 0.020012', '14 0.555931 0.628875 0.02088 0.021055', '0 0.336097 0.684065 0.020251 0.02054', '21 0.356403 0.569923 0.020066 0.020009', '25 0.3519 0.827084 0.020129 0.020192', '11 0.621472 0.697449 0.019874 0.020332', '10 0.572396 0.723887 0.019517 0.019898', '28 0.592107 0.787111 0.020422 0.020352', '4 0.551717 0.870598 0.02612 0.04374', '16 0.416133 0.545447 0.02041 0.020905', '13 0.566966 0.635012 0.019421 0.020055', '18 0.585645 0.63562 0.020113 0.019614']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_07-33-33/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 26, 27, 28]",11,"['11 0.625475 0.681575 0.019849 0.02035', '8 0.597806 0.680936 0.048083 0.082073', '28 0.596643 0.771073 0.020031 0.020171', '15 0.359477 0.583733 0.019931 0.019803', '23 0.558751 0.536754 0.020112 0.020764', '21 0.362364 0.558219 0.020434 0.020385', '26 0.373478 0.7154 0.019832 0.02019', '27 0.553644 0.80618 0.020128 0.020489', '22 0.584395 0.600931 0.020037 0.019872', '10 0.576855 0.706949 0.020109 0.020252', '16 0.421883 0.532266 0.020263 0.020721', '6 0.535953 0.5777 0.029894 0.034559', '0 0.341899 0.668408 0.020565 0.020485', '13 0.570223 0.618856 0.02034 0.020054', '4 0.558742 0.850104 0.026708 0.048318', '9 0.585822 0.638979 0.020186 0.020463', '17 0.508437 0.542331 0.02004 0.020208', '14 0.561587 0.613709 0.020052 0.020079', '2 0.314375 0.602601 0.02069 0.020783', '18 0.590621 0.620311 0.020135 0.02051', '1 0.319271 0.561645 0.020259 0.020728', '24 0.613526 0.765091 0.019958 0.019762']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_02-46-27/CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",6,"['6 0.354956 0.718897 0.019987 0.019307', '4 0.530855 0.594927 0.026162 0.030905', '7 0.307103 0.691261 0.019798 0.019561', '5 0.346429 0.649862 0.019289 0.019718', '8 0.333748 0.689672 0.041933 0.079284', '21 0.421518 0.505785 0.019851 0.020375', '26 0.369155 0.733215 0.020296 0.021132', '9 0.55595 0.630571 0.019907 0.019593', '13 0.503911 0.559988 0.020045 0.020175', '19 0.579716 0.615892 0.020639 0.0206', '23 0.568019 0.526245 0.020536 0.020577', '20 0.34772 0.535267 0.020314 0.020654', '0 0.588652 0.689855 0.019641 0.019426', '17 0.590043 0.787779 0.020407 0.021001', '27 0.434079 0.50955 0.019586 0.019853', '1 0.553714 0.862536 0.026875 0.044988', '22 0.49054 0.509421 0.019946 0.019614', '3 0.611659 0.622331 0.020323 0.046513', '12 0.417504 0.548107 0.020241 0.020391', '25 0.352335 0.82791 0.01936 0.020786', '24 0.607978 0.781887 0.019936 0.019944', '11 0.357832 0.573224 0.018978 0.019157', '14 0.58418 0.635878 0.020027 0.019784', '15 0.536903 0.681184 0.020283 0.01968', '10 0.566296 0.635391 0.019937 0.020216', '28 0.555671 0.546112 0.020157 0.020268']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_20-16-07/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.593406 0.696984 0.048244 0.080395', '24 0.60927 0.784654 0.020154 0.019768', '26 0.368326 0.735421 0.019933 0.019861', '2 0.307978 0.622383 0.020226 0.02096', '27 0.548494 0.825508 0.019925 0.020078', '6 0.530384 0.593818 0.029447 0.034346', '1 0.31367 0.577706 0.020617 0.02085', '17 0.503602 0.558613 0.020134 0.020225', '23 0.553473 0.551904 0.019891 0.019777', '22 0.579914 0.61787 0.020455 0.019977', '9 0.58175 0.656049 0.020608 0.020297', '0 0.336224 0.687332 0.020196 0.020383', '11 0.62133 0.699843 0.01985 0.020654', '15 0.353537 0.600498 0.020068 0.019901', '10 0.572447 0.725621 0.020336 0.020324', '25 0.351583 0.830934 0.02042 0.0203', '18 0.585519 0.637873 0.020118 0.020817', '13 0.565939 0.63726 0.020553 0.020867', '21 0.356595 0.573537 0.019855 0.019766', '28 0.591461 0.790221 0.019966 0.019766', '4 0.55347 0.870637 0.02729 0.048734', '16 0.415938 0.54863 0.02083 0.020729', '14 0.556647 0.631059 0.020792 0.020135']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_00-38-38/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.624676 0.6893 0.020161 0.020371', '8 0.59637 0.687325 0.048968 0.083327', '17 0.506542 0.547775 0.020338 0.0203', '14 0.559797 0.619567 0.021284 0.020941', '16 0.419235 0.5353 0.020328 0.020421', '6 0.533753 0.582778 0.028759 0.034665', '26 0.371403 0.722855 0.019823 0.019814', '28 0.594443 0.778895 0.020399 0.020282', '13 0.569548 0.624847 0.019789 0.020361', '24 0.612297 0.773861 0.019894 0.019789', '21 0.360385 0.562355 0.020313 0.020646', '25 0.35542 0.817602 0.019682 0.019294', '18 0.588666 0.627103 0.020163 0.020381', '4 0.556864 0.857036 0.02685 0.046763', '9 0.584794 0.644866 0.020141 0.019251', '22 0.582771 0.606822 0.020048 0.020122', '23 0.557595 0.54104 0.019705 0.020293', '10 0.575172 0.713948 0.020569 0.020482', '0 0.3399 0.674305 0.020269 0.020222', '2 0.311884 0.608177 0.020333 0.020373', '27 0.550845 0.813949 0.020703 0.020348', '1 0.316271 0.565664 0.020641 0.020162', '15 0.357963 0.590198 0.020596 0.020666']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_21-19-39/CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",24,"['24 0.613534 0.786186 0.020121 0.020215', '6 0.535673 0.592188 0.030067 0.035968', '9 0.348797 0.650157 0.019841 0.019964', '12 0.335825 0.69196 0.046708 0.084723', '26 0.371315 0.734417 0.0199 0.020325', '5 0.620014 0.635646 0.020774 0.039062', '14 0.569839 0.636608 0.020419 0.020475', '10 0.357646 0.720215 0.0201 0.019809', '17 0.508195 0.558753 0.019858 0.019914', '11 0.30941 0.693037 0.019797 0.019722', '22 0.584841 0.616844 0.020583 0.020511', '27 0.552249 0.826468 0.020244 0.020358', '25 0.354613 0.829636 0.019902 0.020183', '15 0.360488 0.572235 0.020024 0.020314', '4 0.556543 0.864384 0.028021 0.050082', '0 0.594159 0.691157 0.020761 0.020667', '18 0.589717 0.637346 0.020467 0.021004', '28 0.595901 0.789482 0.020082 0.020089', '16 0.41946 0.547604 0.020002 0.020377', '13 0.560445 0.631765 0.020585 0.020683']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_16-23-07/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.627175 0.681735 0.020082 0.020278', '8 0.599263 0.680319 0.048016 0.081255', '27 0.554549 0.806016 0.019509 0.019821', '6 0.536253 0.578508 0.029326 0.034018', '21 0.364312 0.556955 0.021088 0.021005', '9 0.587395 0.638971 0.020057 0.020609', '23 0.559635 0.537303 0.019403 0.020079', '0 0.343899 0.669367 0.020132 0.020435', '26 0.375916 0.716489 0.020435 0.020365', '18 0.591135 0.620407 0.020213 0.020037', '13 0.571457 0.619532 0.019958 0.021038', '10 0.57843 0.707057 0.020117 0.020374', '15 0.361628 0.585467 0.021126 0.020498', '28 0.597473 0.770709 0.020231 0.02048', '14 0.561405 0.615715 0.021854 0.02185', '2 0.31608 0.604173 0.020151 0.020677', '4 0.560903 0.849877 0.026457 0.04894', '22 0.585441 0.601498 0.019934 0.01993', '16 0.423136 0.53284 0.020441 0.020417', '24 0.615333 0.76495 0.020464 0.020364', '1 0.32095 0.56374 0.020459 0.019974', '17 0.509689 0.542929 0.019878 0.020352', '25 0.359972 0.812723 0.019762 0.019831']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_05-27-07/CAMERA_1.jpg,CAMERA_1.jpg,25,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.554129 0.529792 0.020242 0.020323', '4 0.528616 0.579045 0.028705 0.032809', '23 0.566666 0.511068 0.01983 0.0202', '11 0.355753 0.557867 0.020197 0.021234', '21 0.420122 0.492077 0.020026 0.020477', '26 0.366408 0.716138 0.020068 0.020513', '22 0.489391 0.494504 0.019552 0.019871', '19 0.576776 0.599391 0.020774 0.020868', '8 0.330356 0.675363 0.045367 0.082266', '3 0.611296 0.609537 0.020046 0.053176', '12 0.414911 0.533598 0.019862 0.020507', '0 0.587602 0.673372 0.019676 0.020505', '18 0.58692 0.761591 0.021959 0.04448', '10 0.562966 0.618901 0.019966 0.021317', '14 0.582848 0.61891 0.02063 0.020244', '7 0.303866 0.675472 0.019253 0.019552', '2 0.551129 0.84966 0.023815 0.041695', '27 0.433268 0.494851 0.019906 0.02019', '16 0.534613 0.664583 0.019994 0.038123', '20 0.344417 0.520222 0.019748 0.02009', '13 0.501635 0.546849 0.021283 0.020666', '24 0.605762 0.765007 0.019576 0.020675', '6 0.351799 0.70282 0.019735 0.020391', '9 0.55363 0.614417 0.02019 0.020438', '25 0.349888 0.812692 0.019852 0.021008']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_07-46-52/CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",6,"['6 0.355685 0.718401 0.019898 0.019542', '4 0.534652 0.592139 0.027045 0.03254', '7 0.307279 0.689592 0.020033 0.019452', '8 0.33413 0.688534 0.042921 0.080251', '5 0.346954 0.648315 0.019513 0.020156', '26 0.370331 0.733106 0.020462 0.021348', '1 0.557663 0.866025 0.02684 0.041515', '12 0.41907 0.544556 0.020173 0.020615', '27 0.437477 0.505273 0.020578 0.020292', '20 0.348701 0.531629 0.020142 0.020502', '13 0.506806 0.558946 0.020684 0.021173', '10 0.569235 0.633939 0.020283 0.020594', '0 0.594731 0.690008 0.020276 0.020165', '22 0.494117 0.505212 0.019787 0.020007', '9 0.560322 0.629974 0.019828 0.01994', '11 0.359528 0.569479 0.020206 0.020209', '25 0.353588 0.828036 0.019708 0.020788', '17 0.59558 0.788437 0.020889 0.02125', '19 0.583583 0.614631 0.020226 0.020926', '21 0.424668 0.502503 0.020291 0.020404', '28 0.560155 0.541975 0.020708 0.020373', '24 0.612256 0.782743 0.019571 0.020109', '15 0.540727 0.68074 0.020356 0.019997', '14 0.588817 0.635115 0.020492 0.020722', '23 0.572926 0.523562 0.02018 0.020868', '3 0.620838 0.626062 0.020636 0.05303']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_00-03-40/CAMERA_1.jpg,CAMERA_1.jpg,19,"[4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",11,"['11 0.303897 0.682055 0.020167 0.020401', '9 0.343398 0.639557 0.019572 0.019423', '6 0.529 0.581845 0.029854 0.035017', '17 0.501581 0.548397 0.019978 0.020561', '24 0.605306 0.771805 0.019511 0.019136', '4 0.548495 0.849591 0.027969 0.050953', '14 0.56342 0.625071 0.020355 0.02054', '15 0.355148 0.561675 0.020375 0.020125', '18 0.582605 0.625789 0.020301 0.020087', '22 0.577168 0.60555 0.019682 0.019573', '12 0.330665 0.681218 0.046065 0.083952', '13 0.554334 0.619997 0.020859 0.021009', '10 0.351953 0.708611 0.019704 0.019607', '5 0.610992 0.623587 0.020308 0.037892', '28 0.588143 0.776647 0.019891 0.019969', '16 0.414333 0.537506 0.020345 0.02057', '25 0.349171 0.817792 0.01935 0.01959', '26 0.365959 0.722582 0.019581 0.019544', '27 0.544301 0.812848 0.020029 0.019565']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_04-19-37/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.59475 0.697762 0.048542 0.079854', '24 0.610707 0.785443 0.020468 0.019582', '23 0.554844 0.553613 0.019953 0.020034', '6 0.531518 0.594593 0.029357 0.034024', '26 0.369984 0.738916 0.019718 0.019843', '22 0.581704 0.616924 0.020445 0.020008', '27 0.549498 0.825585 0.020113 0.020084', '15 0.35535 0.602969 0.020498 0.020404', '16 0.417648 0.549744 0.020244 0.020195', '21 0.357813 0.574384 0.020432 0.020106', '1 0.314854 0.581327 0.021587 0.021699', '18 0.587224 0.638417 0.019465 0.021002', '4 0.555381 0.869886 0.026749 0.049061', '9 0.582757 0.656975 0.020381 0.020142', '2 0.30927 0.623515 0.020652 0.021633', '10 0.573567 0.726322 0.02003 0.019818', '0 0.337232 0.689858 0.020215 0.020323', '28 0.592467 0.790077 0.020185 0.019975', '17 0.5048 0.559817 0.020806 0.020812', '13 0.567106 0.638142 0.020435 0.020758', '25 0.352889 0.832616 0.020229 0.020117', '11 0.621997 0.701157 0.020065 0.019875', '14 0.557614 0.631338 0.021247 0.020934']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_03-24-14/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 28]",13,"['8 0.596326 0.685077 0.048842 0.080815', '11 0.62408 0.687525 0.020212 0.020431', '17 0.506558 0.54783 0.02011 0.020428', '16 0.419983 0.535431 0.020166 0.020367', '21 0.360059 0.559836 0.020615 0.020699', '6 0.533847 0.581336 0.028939 0.034826', '14 0.559828 0.618782 0.02047 0.020511', '26 0.371503 0.721581 0.019694 0.019697', '13 0.569226 0.624404 0.02001 0.020365', '24 0.611909 0.77248 0.020816 0.020256', '18 0.588678 0.626107 0.020077 0.020698', '22 0.583196 0.605463 0.020339 0.020364', '9 0.584405 0.644159 0.020072 0.01962', '23 0.557011 0.539803 0.019605 0.019576', '10 0.575147 0.712389 0.019844 0.019952', '28 0.593732 0.779001 0.020129 0.019967', '25 0.355031 0.817052 0.019114 0.018908', '2 0.311691 0.606859 0.020241 0.020786', '4 0.55592 0.855368 0.024892 0.047173', '0 0.339436 0.673462 0.020456 0.020457', '1 0.316078 0.564736 0.02038 0.019697', '15 0.357793 0.587551 0.020884 0.020832', '13 0.567255 0.627151 0.020658 0.019026']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_05-45-14/CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28]",3,"['7 0.306329 0.685655 0.019299 0.019021', '6 0.35398 0.713707 0.020196 0.019093', '4 0.53067 0.588919 0.026552 0.032077', '28 0.555254 0.539129 0.02003 0.019903', '8 0.332819 0.683801 0.041956 0.079045', '20 0.347119 0.529465 0.019647 0.020521', '26 0.367874 0.728074 0.020993 0.020814', '27 0.433927 0.504053 0.020462 0.020415', '0 0.589345 0.683968 0.020116 0.02027', '13 0.50392 0.555062 0.020184 0.020395', '22 0.490541 0.503269 0.020148 0.019808', '11 0.35728 0.568055 0.02023 0.020245', '5 0.346102 0.644242 0.019586 0.020048', '23 0.567752 0.519536 0.020182 0.020474', '24 0.607913 0.77721 0.020263 0.02038', '9 0.555666 0.624222 0.019734 0.020901', '1 0.553351 0.858104 0.02664 0.04472', '19 0.579361 0.610094 0.019664 0.020424', '14 0.583965 0.630165 0.020346 0.02002', '12 0.416581 0.543449 0.019789 0.020283', '10 0.565674 0.629443 0.019762 0.020823', '15 0.536037 0.674924 0.019225 0.019388', '25 0.351703 0.820652 0.02041 0.02187', '17 0.589751 0.781281 0.020084 0.019973', '3 0.610425 0.616042 0.020226 0.046032', '3 0.614074 0.615937 0.021002 0.047982']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_22-18-03/CAMERA_1.jpg,CAMERA_1.jpg,27,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",3,"['6 0.35529 0.715142 0.019822 0.019368', '7 0.307381 0.686781 0.01966 0.019554', '28 0.556109 0.539765 0.019889 0.020475', '13 0.503663 0.55713 0.020193 0.021122', '8 0.334059 0.684801 0.042668 0.078696', '12 0.417317 0.544227 0.019347 0.019975', '4 0.530933 0.59033 0.026079 0.030851', '20 0.347751 0.531429 0.020137 0.020692', '22 0.491166 0.504388 0.019752 0.019881', '23 0.568768 0.521268 0.020671 0.020489', '26 0.368908 0.728997 0.019738 0.020323', '5 0.347155 0.645828 0.019937 0.020385', '9 0.555892 0.62625 0.019895 0.020641', '19 0.580617 0.611477 0.020734 0.02137', '0 0.589864 0.685284 0.020031 0.019614', '27 0.434922 0.505512 0.019985 0.019775', '11 0.357838 0.569422 0.020663 0.020785', '1 0.554351 0.858722 0.027566 0.044528', '21 0.422414 0.502984 0.019551 0.020259', '25 0.353209 0.822739 0.020279 0.021925', '24 0.608756 0.777835 0.020411 0.020785', '17 0.590751 0.781405 0.020421 0.020692', '14 0.585056 0.630976 0.020247 0.019976', '10 0.565916 0.630743 0.019926 0.020712', '15 0.537383 0.675671 0.019812 0.019576', '3 0.615495 0.619504 0.021436 0.049354', '3 0.611586 0.618287 0.019975 0.046387']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_16-46-35/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 21, 22, 23, 25, 26, 27, 28]",28,"['28 0.557501 0.531342 0.019878 0.020461', '4 0.531582 0.580041 0.028143 0.034921', '8 0.335092 0.676013 0.043279 0.079338', '23 0.569675 0.512221 0.020193 0.020445', '26 0.370159 0.718606 0.019851 0.020314', '22 0.492144 0.49519 0.019807 0.01988', '12 0.418681 0.534846 0.02024 0.020794', '6 0.356383 0.703444 0.019479 0.01935', '10 0.566665 0.6212 0.020211 0.020918', '14 0.586294 0.620282 0.020271 0.020622', '19 0.580971 0.601765 0.019834 0.019885', '11 0.359273 0.560484 0.019983 0.02047', '21 0.423057 0.492978 0.019149 0.020157', '9 0.556339 0.616676 0.020504 0.020503', '3 0.614907 0.610331 0.020788 0.054043', '5 0.347608 0.63604 0.019846 0.019912', '16 0.537734 0.666284 0.019814 0.024634', '0 0.590057 0.675398 0.020138 0.020359', '27 0.435412 0.497052 0.01967 0.019798', '25 0.354516 0.813583 0.020431 0.021283', '2 0.553769 0.851994 0.02711 0.049864', '13 0.505226 0.546831 0.020412 0.019429', '18 0.592186 0.770922 0.020379 0.023717']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_22-55-14/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.622797 0.689259 0.020125 0.02023', '8 0.595177 0.687416 0.049137 0.082149', '26 0.370399 0.72263 0.019641 0.019685', '16 0.419284 0.536394 0.020319 0.020234', '13 0.567948 0.625481 0.019787 0.020155', '14 0.558991 0.620462 0.020251 0.020541', '21 0.359021 0.562 0.020196 0.020426', '6 0.532791 0.583201 0.029134 0.034384', '28 0.592876 0.778642 0.0202 0.020155', '9 0.58345 0.64589 0.020084 0.019685', '24 0.610594 0.773677 0.020358 0.020127', '18 0.587425 0.626931 0.019847 0.020374', '25 0.35418 0.817337 0.01969 0.019667', '22 0.581609 0.606803 0.020049 0.019904', '10 0.573826 0.713964 0.020137 0.020581', '17 0.505932 0.549643 0.020745 0.020732', '27 0.549147 0.814349 0.020024 0.019998', '0 0.338778 0.674152 0.020225 0.020466', '4 0.555342 0.858625 0.026465 0.046829', '2 0.310582 0.607807 0.020139 0.020373', '1 0.315657 0.56598 0.020121 0.019636', '23 0.555694 0.542112 0.019853 0.020463', '15 0.356686 0.590128 0.020808 0.020757']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_05-21-44/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 24, 25, 26, 27, 28]",11,"['11 0.622236 0.690716 0.020256 0.019987', '8 0.59451 0.688803 0.049174 0.081556', '4 0.555014 0.85754 0.026664 0.046952', '26 0.370305 0.723435 0.019735 0.019774', '13 0.567686 0.628318 0.020052 0.02064', '18 0.587327 0.629128 0.019791 0.020646', '25 0.353521 0.817692 0.01996 0.01985', '9 0.583243 0.647622 0.020302 0.019662', '28 0.59209 0.780099 0.020248 0.020089', '24 0.60996 0.774946 0.020511 0.02037', '17 0.505741 0.550029 0.020876 0.020612', '10 0.573092 0.716146 0.02012 0.02005', '16 0.418827 0.537299 0.020209 0.020348', '21 0.359629 0.561832 0.020453 0.020414', '6 0.531899 0.585126 0.029447 0.034283', '14 0.558172 0.623605 0.02054 0.020321', '22 0.58158 0.609365 0.020832 0.02097', '27 0.548487 0.814239 0.020213 0.019849', '2 0.310649 0.609735 0.020352 0.020729', '15 0.356713 0.591085 0.020535 0.02023', '0 0.337893 0.675179 0.020027 0.020137', '1 0.315791 0.566555 0.020673 0.020177']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_03-39-39/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.594563 0.689867 0.048701 0.083736', '11 0.622232 0.690657 0.020234 0.020143', '17 0.505363 0.549423 0.020349 0.02044', '4 0.554869 0.85861 0.027427 0.048235', '16 0.418577 0.537914 0.020658 0.02058', '24 0.609881 0.776 0.020235 0.020273', '6 0.532431 0.58456 0.028632 0.034616', '13 0.567849 0.627287 0.020352 0.020518', '18 0.587337 0.629137 0.019778 0.020621', '14 0.558069 0.621521 0.020711 0.020688', '28 0.59191 0.780297 0.019868 0.019732', '27 0.548805 0.815309 0.02088 0.020384', '9 0.583302 0.647192 0.020355 0.019915', '26 0.3701 0.724785 0.019819 0.01995', '21 0.359164 0.562966 0.019874 0.02039', '25 0.353129 0.819039 0.01907 0.019103', '10 0.573042 0.716045 0.020286 0.02045', '22 0.581996 0.609151 0.02109 0.021198', '2 0.310253 0.609488 0.020495 0.020749', '0 0.337949 0.675361 0.020512 0.020517', '1 0.315556 0.566445 0.020647 0.020189', '15 0.356764 0.590995 0.01951 0.019468', '23 0.555628 0.542763 0.01988 0.019912']"
