Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format,Path Txt
Innova,E:\24_1_Juli_dataset\2025-07-01_09-00-35\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",23,"['23 0.569483 0.502273 0.023103 0.023024', '19 0.580607 0.591908 0.023023 0.022331', '11 0.358314 0.549395 0.023127 0.022942', '12 0.418331 0.524698 0.023244 0.023361', '8 0.333365 0.666843 0.045379 0.081984', '9 0.557364 0.606519 0.022981 0.022945', '3 0.614246 0.601737 0.023364 0.048691', '26 0.369027 0.708741 0.023576 0.02364', '4 0.531407 0.570366 0.028522 0.032643', '20 0.348227 0.512509 0.023132 0.023199', '24 0.609292 0.757968 0.02336 0.023276', '5 0.346445 0.625249 0.023115 0.023162', '6 0.355161 0.694302 0.023654 0.023826', '22 0.491971 0.485772 0.023665 0.023883', '7 0.307198 0.66731 0.023077 0.023301', '2 0.554055 0.838855 0.025464 0.041188', '25 0.353255 0.803548 0.023631 0.023746', '13 0.50517 0.537713 0.023538 0.023509', '28 0.557533 0.522852 0.023039 0.023024', '21 0.422838 0.483407 0.023302 0.023009', '27 0.435482 0.486024 0.02326 0.02328', '14 0.586463 0.612252 0.022708 0.022709', '0 0.590097 0.666217 0.022948 0.023439', '16 0.537592 0.657258 0.023346 0.036438', '10 0.567094 0.611131 0.023353 0.023013', '18 0.591607 0.754847 0.023765 0.040705']",E:\24_1_Juli_dataset\2025-07-01_09-00-35\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_08-40-30\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.570593 0.614023 0.022837 0.023479', '19 0.584535 0.595386 0.022585 0.023116', '8 0.337309 0.668388 0.044866 0.08089', '20 0.351851 0.514717 0.022718 0.023138', '11 0.362199 0.552017 0.023209 0.022973', '14 0.58904 0.61533 0.022379 0.022354', '23 0.572443 0.506846 0.02275 0.022697', '12 0.421549 0.527402 0.023424 0.022904', '3 0.618044 0.606025 0.023429 0.049329', '4 0.535026 0.574059 0.028663 0.032868', '9 0.560579 0.609737 0.023793 0.02343', '28 0.560123 0.524965 0.022911 0.022988', '22 0.496113 0.489815 0.023157 0.023311', '5 0.350082 0.627306 0.023406 0.023013', '0 0.59351 0.669404 0.023022 0.023487', '2 0.556603 0.844176 0.027018 0.049512', '6 0.358786 0.696432 0.023667 0.0236', '27 0.43918 0.489163 0.023073 0.023019', '26 0.373351 0.710966 0.02371 0.023939', '7 0.310623 0.668062 0.022791 0.02325', '18 0.595221 0.765078 0.024006 0.02388', '21 0.426044 0.486735 0.022841 0.022995', '24 0.613124 0.759357 0.024147 0.023534', '13 0.508741 0.54049 0.023206 0.023246', '25 0.356774 0.80565 0.02338 0.023379', '16 0.541347 0.66106 0.022915 0.036482']",E:\24_1_Juli_dataset\2025-07-01_08-40-30\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_08-40-27\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",19,"['19 0.584934 0.595905 0.022851 0.023185', '10 0.57113 0.614157 0.023379 0.023461', '14 0.589642 0.615381 0.022737 0.023067', '8 0.338247 0.669123 0.045209 0.082697', '20 0.352652 0.514996 0.022853 0.023291', '23 0.572766 0.507062 0.022596 0.022708', '12 0.422012 0.527779 0.023475 0.023123', '11 0.362689 0.552464 0.02321 0.022973', '4 0.535573 0.573819 0.028514 0.033603', '28 0.560438 0.52556 0.022861 0.023132', '3 0.619035 0.604798 0.023671 0.047113', '5 0.350567 0.627937 0.023273 0.023024', '0 0.594111 0.668889 0.022975 0.023295', '18 0.595809 0.764057 0.023985 0.023797', '2 0.557048 0.846767 0.028795 0.052653', '9 0.561108 0.610106 0.023777 0.023413', '22 0.496379 0.490214 0.023305 0.023549', '27 0.439596 0.489578 0.023045 0.023333', '6 0.359686 0.697224 0.023684 0.023867', '21 0.426346 0.486729 0.023165 0.023444', '26 0.373975 0.711389 0.023471 0.023253', '7 0.311452 0.667969 0.023596 0.024013', '25 0.357521 0.80625 0.023453 0.023399', '13 0.509111 0.540474 0.023351 0.023534', '16 0.541638 0.660003 0.023522 0.028156', '24 0.613963 0.758848 0.02417 0.023829']",E:\24_1_Juli_dataset\2025-07-01_08-40-27\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_08-39-54\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",20,"['20 0.355378 0.515425 0.023029 0.022984', '14 0.592818 0.614297 0.022771 0.023035', '8 0.341686 0.669852 0.044978 0.080192', '11 0.365708 0.552655 0.022996 0.023447', '12 0.425061 0.527681 0.023924 0.023522', '19 0.588216 0.594919 0.023671 0.023621', '28 0.563291 0.524737 0.023041 0.023167', '23 0.575308 0.506196 0.022847 0.023089', '4 0.538738 0.573353 0.02877 0.032952', '10 0.574215 0.613424 0.023363 0.022589', '2 0.560976 0.845785 0.026889 0.050714', '3 0.621743 0.604118 0.023515 0.048993', '9 0.56448 0.608623 0.023526 0.023954', '27 0.442628 0.490041 0.023224 0.02346', '5 0.354632 0.629146 0.02409 0.024079', '13 0.511521 0.540117 0.023722 0.023532', '22 0.499322 0.490195 0.023519 0.023839', '0 0.597503 0.66889 0.023067 0.023404', '7 0.315131 0.669432 0.023484 0.02368', '26 0.37789 0.711639 0.023846 0.024209', '21 0.429136 0.486924 0.023184 0.02405', '18 0.599428 0.76423 0.023685 0.024436', '25 0.361257 0.807021 0.023544 0.023342', '24 0.617356 0.7584 0.023692 0.023282', '6 0.363242 0.697692 0.023622 0.023756', '16 0.545232 0.66059 0.023394 0.037051']",E:\24_1_Juli_dataset\2025-07-01_08-39-54\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_08-38-11\CAMERA_1.jpg,CAMERA_1.jpg,24,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",20,"['20 0.354517 0.516285 0.023208 0.02342', '14 0.592103 0.615199 0.022709 0.023115', '8 0.340948 0.670389 0.045153 0.082146', '19 0.587341 0.595688 0.023307 0.023709', '11 0.365168 0.553195 0.022742 0.02313', '10 0.573679 0.613996 0.023683 0.023455', '12 0.424244 0.528225 0.023735 0.023357', '4 0.537947 0.574754 0.029063 0.033184', '23 0.574872 0.506621 0.022652 0.022871', '28 0.56245 0.525277 0.023004 0.022942', '3 0.621023 0.604527 0.023544 0.048786', '9 0.56356 0.609711 0.023114 0.023268', '13 0.51113 0.540783 0.023236 0.02304', '27 0.441698 0.490377 0.023001 0.023412', '5 0.353517 0.628978 0.023839 0.023584', '22 0.498497 0.490897 0.023378 0.023667', '0 0.596919 0.669193 0.023726 0.023732', '7 0.314323 0.669466 0.023497 0.023835', '21 0.428499 0.487032 0.023236 0.023735', '26 0.376845 0.712045 0.0241 0.023998', '6 0.362365 0.698344 0.023818 0.023697', '25 0.360447 0.807044 0.023095 0.023003', '24 0.616407 0.75898 0.023145 0.023289', '16 0.54495 0.656781 0.021876 0.029069']",E:\24_1_Juli_dataset\2025-07-01_08-38-11\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_08-36-26\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.568748 0.614956 0.023556 0.023887', '19 0.582523 0.595548 0.023662 0.023642', '8 0.335511 0.670483 0.045016 0.081427', '12 0.419507 0.529136 0.022972 0.023281', '4 0.533315 0.573766 0.028443 0.034275', '25 0.354727 0.807442 0.022977 0.02322', '20 0.350129 0.516929 0.023491 0.023564', '23 0.570623 0.506661 0.02345 0.023209', '28 0.558518 0.525356 0.023619 0.023465', '11 0.359969 0.553984 0.023428 0.02324', '5 0.348138 0.629974 0.023347 0.023932', '3 0.616121 0.604368 0.023166 0.048959', '24 0.611302 0.76107 0.023614 0.023666', '14 0.587777 0.615487 0.023852 0.023289', '22 0.493792 0.489707 0.023396 0.023409', '0 0.59255 0.669541 0.023156 0.02366', '21 0.424003 0.486611 0.022964 0.023412', '26 0.371148 0.714162 0.023477 0.02392', '7 0.309084 0.670932 0.023069 0.023214', '13 0.506667 0.540626 0.023372 0.023292', '2 0.556582 0.844324 0.025053 0.043891', '27 0.437046 0.490127 0.023251 0.02332', '18 0.593991 0.766353 0.023895 0.023654', '9 0.558511 0.611035 0.023556 0.023738', '6 0.35723 0.698691 0.023615 0.023675', '16 0.538928 0.661056 0.023791 0.028322']",E:\24_1_Juli_dataset\2025-07-01_08-36-26\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_08-17-41\CAMERA_1.jpg,CAMERA_1.jpg,27,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",18,"['10 0.567047 0.623404 0.022545 0.023309', '23 0.569627 0.513244 0.023328 0.023693', '12 0.418546 0.536749 0.023649 0.023759', '19 0.580108 0.604098 0.023473 0.023166', '28 0.557372 0.532653 0.02336 0.023177', '8 0.334287 0.678948 0.046064 0.082542', '11 0.359565 0.561766 0.023419 0.023469', '9 0.55762 0.618688 0.023084 0.023492', '21 0.42254 0.494614 0.023753 0.02398', '13 0.504622 0.548007 0.02317 0.022992', '14 0.585856 0.62474 0.023175 0.023332', '4 0.532242 0.582322 0.028882 0.033944', '6 0.355795 0.707382 0.023488 0.023814', '5 0.347649 0.638142 0.023009 0.023072', '26 0.369878 0.720825 0.023093 0.023024', '3 0.615405 0.612947 0.023561 0.050433', '7 0.307954 0.679273 0.022779 0.02324', '24 0.609656 0.770989 0.023199 0.023337', '22 0.492496 0.497375 0.023637 0.023589', '2 0.553636 0.852638 0.024734 0.04242', '27 0.436406 0.497757 0.02393 0.024007', '16 0.538031 0.670406 0.023179 0.036685', '0 0.591185 0.678701 0.023412 0.023718', '25 0.353632 0.814885 0.023432 0.023224', '20 0.348612 0.522804 0.023312 0.023267', '18 0.591186 0.775259 0.023009 0.025864', '18 0.590816 0.767319 0.023457 0.041822']",E:\24_1_Juli_dataset\2025-07-01_08-17-41\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_07-56-05\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",19,"['19 0.581675 0.602639 0.022851 0.022988', '10 0.568041 0.622271 0.023357 0.023402', '12 0.419197 0.533153 0.023451 0.023816', '8 0.33486 0.675764 0.046196 0.084014', '23 0.571131 0.511225 0.023064 0.023603', '26 0.369965 0.717721 0.023031 0.023268', '28 0.558332 0.531469 0.023038 0.023373', '11 0.359046 0.557593 0.022892 0.023287', '20 0.349368 0.519009 0.02285 0.023422', '9 0.55808 0.61715 0.023429 0.023854', '6 0.355849 0.703568 0.022663 0.023114', '4 0.532674 0.57984 0.028311 0.03314', '13 0.506159 0.546737 0.023219 0.023032', '25 0.353537 0.813555 0.023459 0.023274', '24 0.609901 0.76978 0.022782 0.022868', '3 0.615806 0.612731 0.023477 0.050006', '14 0.586894 0.623597 0.022851 0.023342', '22 0.493776 0.494226 0.023408 0.02331', '7 0.308092 0.676289 0.022728 0.023156', '21 0.424484 0.491304 0.023181 0.023524', '27 0.437094 0.494127 0.022793 0.02325', '2 0.553706 0.853077 0.027265 0.049281', '18 0.591862 0.773736 0.022916 0.023585', '5 0.347762 0.634345 0.023048 0.023245', '0 0.591457 0.676761 0.022107 0.023258', '16 0.538453 0.668455 0.023197 0.033823']",E:\24_1_Juli_dataset\2025-07-01_07-56-05\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_07-54-26\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.566356 0.626733 0.022159 0.02298', '19 0.5803 0.607291 0.022962 0.023282', '23 0.569037 0.517384 0.023047 0.022859', '8 0.334725 0.681863 0.04307 0.080707', '28 0.556917 0.536587 0.023057 0.022916', '9 0.557075 0.622722 0.022649 0.02268', '11 0.358695 0.564762 0.023158 0.023157', '12 0.418195 0.539481 0.023109 0.023323', '25 0.353132 0.819399 0.022868 0.023445', '14 0.585385 0.627261 0.023132 0.022842', '13 0.505066 0.552405 0.02326 0.023808', '26 0.369658 0.724491 0.023404 0.023342', '15 0.537864 0.671396 0.023362 0.02403', '4 0.531923 0.585387 0.026353 0.032096', '5 0.347755 0.641939 0.02301 0.023369', '24 0.609209 0.773564 0.023104 0.023396', '20 0.348548 0.526435 0.022994 0.022972', '6 0.35582 0.710466 0.023266 0.022977', '22 0.492669 0.500669 0.023063 0.023321', '3 0.613602 0.613808 0.023306 0.04649', '7 0.307821 0.683341 0.023195 0.023622', '17 0.591362 0.778841 0.022813 0.022998', '1 0.554498 0.855864 0.026916 0.044782', '21 0.42318 0.498168 0.023477 0.023715', '0 0.590457 0.681867 0.024316 0.024353', '27 0.436238 0.501217 0.023752 0.023182']",E:\24_1_Juli_dataset\2025-07-01_07-54-26\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_07-32-45\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.568301 0.622405 0.023719 0.023649', '19 0.582266 0.602959 0.023034 0.023168', '12 0.419063 0.53451 0.023477 0.023866', '8 0.335157 0.676797 0.045781 0.08373', '23 0.571185 0.51308 0.022948 0.023143', '28 0.558938 0.532496 0.022979 0.023102', '4 0.532946 0.58054 0.028535 0.03547', '26 0.370494 0.718636 0.023122 0.023389', '11 0.359904 0.559337 0.023104 0.023188', '9 0.558626 0.618283 0.02367 0.024041', '6 0.356056 0.704539 0.023319 0.02355', '20 0.349948 0.520995 0.023059 0.023606', '24 0.611372 0.769325 0.023361 0.023345', '18 0.592443 0.773652 0.024032 0.02346', '14 0.587143 0.623913 0.023485 0.023721', '3 0.615483 0.612656 0.024334 0.050456', '5 0.348178 0.635346 0.022913 0.023212', '21 0.424037 0.492974 0.023466 0.024343', '22 0.49373 0.495676 0.023706 0.023475', '27 0.437477 0.496383 0.023446 0.023637', '16 0.538619 0.669327 0.023598 0.024735', '25 0.353711 0.814385 0.023119 0.022562', '13 0.506238 0.546478 0.02351 0.023623', '7 0.308131 0.677372 0.023095 0.023241', '0 0.591815 0.67733 0.022884 0.023549', '2 0.553389 0.856933 0.031469 0.053411']",E:\24_1_Juli_dataset\2025-07-01_07-32-45\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_05-19-43\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.565416 0.617762 0.023336 0.023171', '20 0.347527 0.518597 0.022931 0.023364', '12 0.416881 0.531031 0.02288 0.023271', '8 0.332953 0.672187 0.044203 0.081257', '11 0.357268 0.556342 0.023244 0.023024', '24 0.607782 0.764106 0.023422 0.023285', '23 0.568261 0.509843 0.022964 0.023097', '28 0.55537 0.527119 0.023067 0.023377', '25 0.351549 0.810428 0.022874 0.023303', '19 0.579909 0.598673 0.023159 0.023261', '26 0.36844 0.714762 0.022848 0.02342', '3 0.612783 0.607633 0.023291 0.052217', '9 0.555924 0.613225 0.023447 0.023223', '2 0.551592 0.850554 0.028866 0.053054', '4 0.530208 0.576505 0.028147 0.034594', '18 0.589878 0.767984 0.023016 0.02355', '5 0.345736 0.63236 0.023345 0.02331', '21 0.421342 0.489003 0.023277 0.023839', '16 0.535642 0.663393 0.022722 0.023825', '7 0.306236 0.672693 0.022504 0.022848', '14 0.58459 0.618473 0.023281 0.02302', '22 0.49106 0.492059 0.023713 0.023639', '27 0.434643 0.492567 0.023348 0.0235', '6 0.354709 0.700765 0.023722 0.023002', '0 0.588683 0.672222 0.022895 0.023115', '13 0.503674 0.543167 0.023586 0.023422']",E:\24_1_Juli_dataset\2025-07-01_05-19-43\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_04-39-22\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.571805 0.615436 0.023386 0.02321', '19 0.585385 0.595778 0.022773 0.023175', '23 0.574086 0.506307 0.02282 0.022849', '20 0.35334 0.514905 0.022975 0.023143', '8 0.339233 0.6688 0.043534 0.081009', '18 0.596107 0.764172 0.023221 0.023644', '3 0.618873 0.605341 0.023001 0.050019', '25 0.357904 0.806194 0.024104 0.024001', '14 0.590479 0.615852 0.023347 0.023298', '12 0.422944 0.528557 0.024078 0.023781', '4 0.536078 0.573288 0.029211 0.034485', '28 0.56166 0.524935 0.023143 0.023056', '11 0.363141 0.552713 0.023068 0.02287', '16 0.542541 0.659378 0.022965 0.023187', '2 0.557429 0.845887 0.028325 0.052345', '24 0.613476 0.759899 0.023424 0.023445', '27 0.440385 0.489857 0.023293 0.023243', '22 0.496709 0.489622 0.023408 0.02355', '26 0.37492 0.711453 0.023498 0.023521', '6 0.360504 0.697343 0.023664 0.023508', '21 0.427328 0.486577 0.023504 0.023689', '5 0.351903 0.628207 0.023595 0.02405', '7 0.312258 0.669374 0.023306 0.023568', '13 0.509195 0.54049 0.023496 0.02342', '0 0.594869 0.668696 0.023098 0.023367', '9 0.561404 0.610391 0.022702 0.022892']",E:\24_1_Juli_dataset\2025-07-01_04-39-22\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_04-37-46\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.356567 0.555033 0.022736 0.022746', '8 0.332269 0.671636 0.044921 0.082443', '24 0.607107 0.761916 0.023421 0.023053', '10 0.564473 0.616456 0.022739 0.023005', '12 0.416647 0.529798 0.023299 0.023785', '20 0.347265 0.517446 0.023016 0.023272', '28 0.554885 0.528148 0.023393 0.023838', '23 0.567548 0.507555 0.02319 0.023509', '25 0.350957 0.808668 0.023494 0.023448', '4 0.52971 0.575996 0.028593 0.033984', '5 0.345228 0.630972 0.023445 0.023762', '3 0.612535 0.606316 0.023455 0.051254', '26 0.36773 0.713951 0.023081 0.02348', '19 0.578548 0.59766 0.023209 0.023225', '21 0.421268 0.488322 0.022857 0.023549', '7 0.3058 0.672192 0.022997 0.023177', '14 0.583602 0.617681 0.023387 0.02296', '27 0.433773 0.491325 0.022835 0.023232', '22 0.490319 0.491211 0.023394 0.023469', '2 0.550811 0.847613 0.027365 0.050677', '13 0.502402 0.542949 0.023507 0.023465', '16 0.535351 0.662933 0.022977 0.02774', '9 0.555808 0.61165 0.023236 0.02302', '0 0.588291 0.670897 0.023366 0.023756', '6 0.353669 0.699926 0.023546 0.024381', '18 0.589229 0.767187 0.023302 0.023042']",E:\24_1_Juli_dataset\2025-07-01_04-37-46\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_04-19-06\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.567241 0.626701 0.022407 0.022909', '23 0.569997 0.518037 0.023417 0.023479', '12 0.418292 0.538667 0.023342 0.023349', '19 0.580564 0.608032 0.023251 0.023349', '28 0.557504 0.537259 0.023141 0.023308', '26 0.369787 0.725402 0.023131 0.022929', '8 0.335018 0.682117 0.043877 0.081594', '11 0.358869 0.564859 0.023162 0.023005', '9 0.557827 0.62233 0.02263 0.022913', '25 0.354006 0.819505 0.023556 0.023808', '3 0.614896 0.616401 0.023359 0.051539', '4 0.531903 0.585481 0.028675 0.034929', '14 0.585963 0.627623 0.023141 0.022818', '24 0.609773 0.773492 0.023699 0.023248', '20 0.348688 0.526573 0.022901 0.023074', '6 0.355722 0.710193 0.023066 0.023042', '13 0.504747 0.551744 0.023594 0.023913', '2 0.553293 0.858576 0.027966 0.052977', '16 0.537765 0.672577 0.022982 0.024448', '18 0.591344 0.778097 0.023463 0.023759', '5 0.347884 0.64168 0.022844 0.023155', '7 0.308511 0.683372 0.022967 0.023395', '21 0.422933 0.497636 0.023065 0.023297', '0 0.590933 0.680796 0.023117 0.023086', '22 0.492409 0.50039 0.023003 0.023079', '27 0.436108 0.50066 0.023658 0.023204']",E:\24_1_Juli_dataset\2025-07-01_04-19-06\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_04-15-38\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",15,"['15 0.542115 0.657492 0.023362 0.023277', '8 0.338728 0.665705 0.042538 0.079746', '19 0.585597 0.592855 0.022861 0.022845', '3 0.618269 0.59994 0.02344 0.047532', '11 0.363024 0.550439 0.023964 0.023702', '25 0.357931 0.804309 0.023541 0.023763', '4 0.536199 0.571014 0.027063 0.032885', '23 0.574517 0.503978 0.023008 0.022785', '17 0.596611 0.762831 0.024004 0.023595', '20 0.352858 0.51209 0.023635 0.023955', '24 0.614031 0.758471 0.023919 0.024038', '9 0.562119 0.607646 0.023021 0.023007', '6 0.360029 0.69404 0.023304 0.023304', '13 0.509359 0.537532 0.023535 0.023507', '5 0.351599 0.625404 0.023343 0.023471', '14 0.59048 0.612882 0.023226 0.022731', '1 0.559431 0.839766 0.02684 0.0456', '12 0.422994 0.525741 0.024025 0.023784', '22 0.496399 0.486634 0.023488 0.023301', '26 0.374222 0.709531 0.023631 0.023424', '27 0.440587 0.486126 0.023585 0.023488', '28 0.561741 0.522884 0.023117 0.023178', '7 0.311796 0.666648 0.023056 0.023438', '10 0.571672 0.611838 0.022764 0.022802', '21 0.427044 0.483519 0.023109 0.023451', '0 0.595505 0.665566 0.023775 0.024037']",E:\24_1_Juli_dataset\2025-07-01_04-15-38\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_04-13-56\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.565928 0.617516 0.02284 0.023036', '24 0.6077 0.764387 0.023061 0.022765', '8 0.33289 0.672301 0.044616 0.081053', '12 0.417025 0.529879 0.023481 0.023626', '11 0.357536 0.556389 0.023312 0.022815', '23 0.568594 0.509623 0.022981 0.023194', '26 0.368522 0.715187 0.023055 0.023119', '20 0.347257 0.517597 0.023283 0.023679', '19 0.579602 0.599226 0.022876 0.022721', '28 0.555645 0.528928 0.022349 0.022845', '25 0.352336 0.810553 0.023338 0.023518', '4 0.530681 0.577057 0.028553 0.033792', '3 0.612985 0.607589 0.023362 0.051645', '5 0.345978 0.632223 0.023609 0.023608', '7 0.305925 0.672575 0.022837 0.023095', '14 0.584703 0.618603 0.022899 0.022867', '9 0.556232 0.612986 0.023356 0.023261', '2 0.551502 0.850571 0.028983 0.053027', '21 0.421732 0.48921 0.023267 0.023508', '22 0.491272 0.492706 0.023607 0.023517', '18 0.589788 0.768896 0.023259 0.02398', '27 0.434698 0.492748 0.023216 0.023176', '6 0.354524 0.700731 0.023323 0.022717', '0 0.589135 0.67135 0.022299 0.022525', '16 0.536643 0.663272 0.022818 0.026784', '13 0.504114 0.544014 0.023841 0.023633']",E:\24_1_Juli_dataset\2025-07-01_04-13-56\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-07-01_03-57-52\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.570158 0.623267 0.023284 0.023428', '19 0.583199 0.604376 0.022532 0.022887', '23 0.571698 0.514423 0.023008 0.023299', '9 0.560122 0.61866 0.023321 0.023295', '8 0.337948 0.67661 0.043999 0.081298', '25 0.356183 0.813071 0.022776 0.023283', '11 0.36274 0.560637 0.023101 0.022959', '12 0.42139 0.535125 0.023563 0.023664', '28 0.559665 0.534333 0.023261 0.023283', '4 0.534136 0.582165 0.028645 0.035094', '24 0.61092 0.768483 0.022696 0.022955', '26 0.372983 0.719115 0.022879 0.023548', '14 0.588359 0.624647 0.022869 0.022842', '18 0.592745 0.773472 0.023145 0.023156', '6 0.358846 0.704803 0.022223 0.022803', '3 0.616794 0.613532 0.023263 0.047929', '2 0.554716 0.854041 0.0282 0.052162', '16 0.539833 0.669052 0.02354 0.023984', '5 0.3506 0.636418 0.023387 0.023236', '22 0.494524 0.497505 0.02359 0.023364', '21 0.426035 0.494274 0.022972 0.023647', '20 0.352133 0.522591 0.023371 0.023627', '27 0.438565 0.4984 0.023032 0.023439', '13 0.507247 0.549585 0.023505 0.023602', '0 0.59263 0.677386 0.022625 0.02344', '7 0.311302 0.678137 0.022263 0.023501']",E:\24_1_Juli_dataset\2025-07-01_03-57-52\CAMERA_1.txt
